14-mar-2019,,,,,,,,,,,
APTV,APTIV PLC,Equity,0.14,81.10,"738,152.00","59,864,127.20","59,864,127.20",Consumo discrecional,B783TY6,JE00B783TY65,New York Stock Exchange Inc.
SPLK,SPLUNK INC,Equity,0.14,126.42,"467,469.00","59,097,430.98","59,097,430.98",Tecnología de la Información,B424494,US8486371045,NASDAQ
IDXX,IDEXX LABORATORIES INC,Equity,0.14,210.87,"275,582.00","58,111,976.34","58,111,976.34",Cuidado de la Salud,2459202,US45168D1046,NASDAQ
CTAS,CINTAS CORP,Equity,0.14,204.89,"280,419.00","57,455,048.91","57,455,048.91",Industriales,2197137,US1729081059,NASDAQ
CI,CIGNA CORP,Equity,0.14,169.56,"337,011.00","57,143,585.16","57,143,585.16",Cuidado de la Salud,BHJ0775,US1255231003,New York Stock Exchange Inc.
CLX,CLOROX,Equity,0.14,159.83,"357,486.00","57,136,987.38","57,136,987.38",Productos básicos de consumo,2204026,US1890541097,New York Stock Exchange Inc.
FAST,FASTENAL,Equity,0.13,62.19,"916,708.00","57,010,070.52","57,010,070.52",Industriales,2332262,US3119001044,NASDAQ
ULTA,ULTA BEAUTY INC,Equity,0.13,312.51,"180,423.00","56,383,991.73","56,383,991.73",Consumo discrecional,B28TS42,US90384S3031,NASDAQ
NTAP,NETAPP INC,Equity,0.13,65.74,"839,328.00","55,177,422.72","55,177,422.72",Tecnología de la Información,2630643,US64110D1046,NASDAQ
MTD,METTLER TOLEDO INC,Equity,0.13,698.68,"78,294.00","54,702,451.92","54,702,451.92",Cuidado de la Salud,2126249,US5926881054,New York Stock Exchange Inc.
CDNS,CADENCE DESIGN SYSTEMS INC,Equity,0.13,61.16,"893,036.00","54,618,081.76","54,618,081.76",Tecnología de la Información,2302232,US1273871087,NASDAQ
TSS,TOTAL SYSTEM SERVICES INC,Equity,0.13,93.75,"578,374.00","54,222,562.50","54,222,562.50",Tecnología de la Información,2897697,US8919061098,New York Stock Exchange Inc.
WAT,WATER CORP,Equity,0.13,242.49,"222,809.00","54,028,954.41","54,028,954.41",Cuidado de la Salud,2937689,US9418481035,New York Stock Exchange Inc.
ANET,ARISTA NETWORKS INC,Equity,0.13,292.61,"184,008.00","53,842,580.88","53,842,580.88",Tecnología de la Información,BN33VM5,US0404131064,New York Stock Exchange Inc.
BMRN,BIOMARIN PHARMACEUTICAL INC,Equity,0.13,94.50,"567,010.00","53,582,445.00","53,582,445.00",Cuidado de la Salud,2437071,US09061G1013,NASDAQ
CSGP,COSTAR GROUP INC,Equity,0.13,465.67,"114,803.00","53,460,313.01","53,460,313.01",Industriales,2262864,US22160N1090,NASDAQ
MSCI,MSCI INC,Equity,0.12,186.81,"278,590.00","52,043,397.90","52,043,397.90",Financieros,B2972D2,US55354G1004,New York Stock Exchange Inc.
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.12,642.39,"77,937.00","50,065,949.43","50,065,949.43",Consumo discrecional,B0X7DZ3,US1696561059,New York Stock Exchange Inc.
CBS,CBS CORP CLASS B,Equity,0.12,48.24,"1,037,562.00","50,051,990.88","50,051,990.88",Comunicación,B0SRLH6,US1248572026,New York Stock Exchange Inc.
IAC,IAC INTERACTIVE,Equity,0.12,207.69,"238,892.00","49,615,479.48","49,615,479.48",Comunicación,B0F0F09,US44919P5089,NASDAQ
AMTD,TD AMERITRADE HOLDING CORP,Equity,0.12,55.02,"899,645.00","49,498,467.90","49,498,467.90",Financieros,2983154,US87236Y1082,NASDAQ
ANSS,ANSYS INC,Equity,0.11,180.62,"265,833.00","48,014,756.46","48,014,756.46",Tecnología de la Información,2045623,US03662Q1058,NASDAQ
VEEV,VEEVA SYSTEMS INC CLASS A,Equity,0.11,122.32,"387,933.00","47,451,964.56","47,451,964.56",Cuidado de la Salud,BFH3N85,US9224751084,New York Stock Exchange Inc.
INCY,INCYTE CORP,Equity,0.11,84.31,"559,838.00","47,199,941.78","47,199,941.78",Cuidado de la Salud,2471950,US45337C1027,NASDAQ
MXIM,MAXIM INTEGRATED PRODUCTS INC,Equity,0.11,52.88,"887,997.00","46,957,281.36","46,957,281.36",Tecnología de la Información,2573760,US57772K1016,NASDAQ
EXPE,EXPEDIA GROUP INC,Equity,0.11,120.80,"386,364.00","46,672,771.20","46,672,771.20",Consumo discrecional,B748CK2,US30212P3038,NASDAQ
TMUS,T MOBILE US INC,Equity,0.11,72.34,"641,299.00","46,391,569.66","46,391,569.66",Comunicación,B94Q9V0,US8725901040,NASDAQ
MRK,MERCK & CO INC,Equity,0.11,81.49,"557,336.00","45,417,310.64","45,417,310.64",Cuidado de la Salud,2778844,US58933Y1055,New York Stock Exchange Inc.
BFB,BROWN FORMAN CORP CLASS B,Equity,0.11,50.19,"903,084.00","45,325,785.96","45,325,785.96",Productos básicos de consumo,2146838,US1156372096,New York Stock Exchange Inc.
RMD,RESMED INC,Equity,0.11,101.00,"448,590.00","45,307,590.00","45,307,590.00",Cuidado de la Salud,2732903,US7611521078,New York Stock Exchange Inc.
HSY,HERSHEY FOODS,Equity,0.11,110.38,"409,268.00","45,175,001.84","45,175,001.84",Productos básicos de consumo,2422806,US4278661081,New York Stock Exchange Inc.
CDW,CDW CORP,Equity,0.11,96.62,"467,187.00","45,139,607.94","45,139,607.94",Tecnología de la Información,BBM5MD6,US12514G1085,NASDAQ
IR,INGERSOLL RAND PLC,Equity,0.11,105.95,"423,829.00","44,904,682.55","44,904,682.55",Industriales,B633030,IE00B6330302,New York Stock Exchange Inc.
ABMD,ABIOMED INC,Equity,0.11,325.61,"137,308.00","44,708,857.88","44,708,857.88",Cuidado de la Salud,2003698,US0036541003,NASDAQ
CHD,CHURCH AND DWIGHT INC,Equity,0.11,66.93,"663,092.00","44,380,747.56","44,380,747.56",Productos básicos de consumo,2195841,US1713401024,New York Stock Exchange Inc.
FDC,FIRST DATA CORP CLASS A,Equity,0.10,25.45,"1,740,876.00","44,305,294.20","44,305,294.20",Tecnología de la Información,BYX3ZN1,US32008D1063,New York Stock Exchange Inc.
CTXS,CITRIX SYSTEMS INC,Equity,0.10,101.66,"433,421.00","44,061,578.86","44,061,578.86",Tecnología de la Información,2182553,US1773761002,NASDAQ
VMC,VULCAN MATERIALS,Equity,0.10,111.23,"395,553.00","43,997,360.19","43,997,360.19",Materiales,2931205,US9291601097,New York Stock Exchange Inc.
LULU,LULULEMON ATHLETICA INC,Equity,0.10,144.18,"304,763.00","43,940,729.34","43,940,729.34",Consumo discrecional,B23FN39,US5500211090,NASDAQ
GWW,WW GRAINGER INC,Equity,0.10,297.53,"145,015.00","43,146,312.95","43,146,312.95",Industriales,2380863,US3848021040,New York Stock Exchange Inc.
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Equity,0.10,77.00,"549,004.00","42,273,308.00","42,273,308.00",Industriales,2325507,US3021301094,NASDAQ
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Equity,0.10,87.44,"479,575.00","41,934,038.00","41,934,038.00",Materiales,B3SPXZ3,NL0009434992,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,0.10,53.05,"789,760.00","41,896,768.00","41,896,768.00",Tecnología de la Información,2661568,US68389X1054,New York Stock Exchange Inc.
LVS,LAS VEGAS SANDS CORP,Equity,0.10,59.42,"701,288.00","41,670,532.96","41,670,532.96",Consumo discrecional,B02T2J7,US5178341070,New York Stock Exchange Inc.
DXCM,DEXCOM INC,Equity,0.10,146.85,"281,392.00","41,322,415.20","41,322,415.20",Cuidado de la Salud,B0796X4,US2521311074,NASDAQ
IT,GARTNER INC,Equity,0.10,144.13,"283,426.00","40,850,189.38","40,850,189.38",Tecnología de la Información,2372763,US3666511072,New York Stock Exchange Inc.
PXD,PIONEER NATURAL RESOURCE,Equity,0.10,136.37,"297,930.00","40,628,714.10","40,628,714.10",Energía,2690830,US7237871071,New York Stock Exchange Inc.
VMW,VMWARE INC CLASS A,Equity,0.10,179.26,"226,549.00","40,611,173.74","40,611,173.74",Tecnología de la Información,B23SN61,US9285634021,New York Stock Exchange Inc.
GDDY,GODADDY INC CLASS A,Equity,0.10,75.17,"538,751.00","40,497,912.67","40,497,912.67",Tecnología de la Información,BWFRFC6,US3802371076,New York Stock Exchange Inc.
ABC,AMERISOURCEBERGEN CORP,Equity,0.10,79.51,"505,654.00","40,204,549.54","40,204,549.54",Cuidado de la Salud,2795393,US03073E1055,New York Stock Exchange Inc.
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.09,136.31,"293,155.00","39,959,958.05","39,959,958.05",Cuidado de la Salud,2927516,US92220P1057,New York Stock Exchange Inc.
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Equity,0.09,63.16,"618,044.00","39,035,659.04","39,035,659.04",Tecnología de la Información,B58YSC6,US78467J1007,NASDAQ
CHRW,CH ROBINSON WORLDWIDE INC,Equity,0.09,89.34,"435,753.00","38,930,173.02","38,930,173.02",Industriales,2116228,US12541W2098,NASDAQ
CPRT,COPART INC,Equity,0.09,59.20,"651,799.00","38,586,500.80","38,586,500.80",Industriales,2208073,US2172041061,NASDAQ
TRU,TRANSUNION,Equity,0.09,65.06,"592,679.00","38,559,695.74","38,559,695.74",Industriales,BYMWL86,US89400J1079,New York Stock Exchange Inc.
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Equity,0.09,103.61,"371,652.00","38,506,863.72","38,506,863.72",Tecnología de la Información,B1VP7R6,US11133T1034,New York Stock Exchange Inc.
WYNN,WYNN RESORTS LTD,Equity,0.09,115.64,"329,186.00","38,067,069.04","38,067,069.04",Consumo discrecional,2963811,US9831341071,NASDAQ
FTNT,FORTINET INC,Equity,0.09,84.38,"450,011.00","37,971,928.18","37,971,928.18",Tecnología de la Información,B5B2106,US34959E1091,NASDAQ
EXAS,EXACT SCIENCES CORP,Equity,0.09,96.15,"382,969.00","36,822,469.35","36,822,469.35",Cuidado de la Salud,2719951,US30063P1057,NASDAQ
TWLO,TWILIO INC CLASS A,Equity,0.09,130.00,"281,102.00","36,543,260.00","36,543,260.00",Tecnología de la Información,BD6P5Q0,US90138F1021,New York Stock Exchange Inc.
OKE,ONEOK INC,Equity,0.09,67.12,"543,653.00","36,489,989.36","36,489,989.36",Energía,2130109,US6826801036,New York Stock Exchange Inc.
ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,Equity,0.09,212.67,"169,672.00","36,084,144.24","36,084,144.24",Tecnología de la Información,2989356,US9892071054,NASDAQ
WCG,WELLCARE HEALTHCARE PLANS INC,Equity,0.08,241.41,"148,622.00","35,878,837.02","35,878,837.02",Cuidado de la Salud,B01R258,US94946T1060,New York Stock Exchange Inc.
OMC,OMNICOM GROUP INC,Equity,0.08,75.64,"471,592.00","35,671,218.88","35,671,218.88",Comunicación,2279303,US6819191064,New York Stock Exchange Inc.
DFS,DISCOVER FINANCIAL SERVICES,Equity,0.08,72.34,"490,254.00","35,464,974.36","35,464,974.36",Financieros,B1YLC43,US2547091080,New York Stock Exchange Inc.
LNG,CHENIERE ENERGY INC,Equity,0.08,69.19,"511,420.00","35,385,149.80","35,385,149.80",Energía,2654364,US16411R2085,Nyse Mkt Llc
TSCO,TRACTOR SUPPLY,Equity,0.08,90.40,"391,013.00","35,347,575.20","35,347,575.20",Consumo discrecional,2900335,US8923561067,NASDAQ
MLM,MARTIN MARIETTA MATERIALS INC,Equity,0.08,191.70,"184,334.00","35,336,827.80","35,336,827.80",Materiales,2572079,US5732841060,New York Stock Exchange Inc.
TEAM,ATLASSIAN CORP PLC CLASS A,Equity,0.08,110.48,"316,577.00","34,975,426.96","34,975,426.96",Tecnología de la Información,BZ09BD1,GB00BZ09BD16,NASDAQ
AKAM,AKAMAI TECHNOLOGIES INC,Equity,0.08,72.71,"473,431.00","34,423,168.01","34,423,168.01",Tecnología de la Información,2507457,US00971T1016,NASDAQ
PTC,PTC INC,Equity,0.08,91.66,"372,134.00","34,109,802.44","34,109,802.44",Tecnología de la Información,B95N910,US69370C1009,NASDAQ
EXR,EXTRA SPACE STORAGE REIT INC,Equity,0.08,100.05,"339,359.00","33,952,867.95","33,952,867.95",Bienes Raíces,B02HWR9,US30225T1025,New York Stock Exchange Inc.
IEX,IDEX CORP,Equity,0.08,146.67,"230,834.00","33,856,422.78","33,856,422.78",Industriales,2456612,US45167R1041,New York Stock Exchange Inc.
CL,COLGATE-PALMOLIVE,Equity,0.08,66.25,"508,380.00","33,680,175.00","33,680,175.00",Productos básicos de consumo,2209106,US1941621039,New York Stock Exchange Inc.
JKHY,JACK HENRY ANS ASSOCIATES INC,Equity,0.08,135.84,"246,449.00","33,477,632.16","33,477,632.16",Tecnología de la Información,2469193,US4262811015,NASDAQ
SWKS,SKYWORKS SOLUTIONS INC,Equity,0.08,81.43,"407,595.00","33,190,460.85","33,190,460.85",Tecnología de la Información,2961053,US83088M1027,NASDAQ
DPZ,DOMINOS PIZZA INC,Equity,0.08,247.25,"132,363.00","32,726,751.75","32,726,751.75",Consumo discrecional,B01SD70,US25754A2015,New York Stock Exchange Inc.
ULTI,ULTIMATE SOFTWARE GROUP INC,Equity,0.08,331.83,"98,161.00","32,572,764.63","32,572,764.63",Tecnología de la Información,2249964,US90385D1072,NASDAQ
SIRI,SIRIUS XM HOLDINGS INC,Equity,0.08,6.13,"5,298,216.00","32,478,064.08","32,478,064.08",Comunicación,BGLDK10,US82968B1035,NASDAQ
SIVB,SVB FINANCIAL GROUP,Equity,0.08,245.48,"130,135.00","31,945,539.80","31,945,539.80",Financieros,2808053,US78486Q1013,NASDAQ
CBOE,CBOE GLOBAL MARKETS INC,Equity,0.07,95.27,"332,455.00","31,671,325.57","31,671,325.57",Financieros,B5834C5,US12503M1080,Cboe BZX formerly known as BATS
URI,UNITED RENTALS INC,Equity,0.07,121.71,"258,408.00","31,450,837.68","31,450,837.68",Industriales,2134781,US9113631090,New York Stock Exchange Inc.
IONS,IONIS PHARMACEUTICALS INC,Equity,0.07,77.44,"403,129.00","31,218,309.76","31,218,309.76",Cuidado de la Salud,BDJ0LS6,US4622221004,NASDAQ
ODFL,OLD DOMINION FREIGHT LINE INC,Equity,0.07,147.70,"210,842.00","31,141,363.40","31,141,363.40",Industriales,2656423,US6795801009,NASDAQ
ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Equity,0.07,113.95,"273,155.00","31,126,012.25","31,126,012.25",Bienes Raíces,2563125,US29472R1086,New York Stock Exchange Inc.
SPR,SPIRIT AEROSYSTEMS INC CLASS A,Equity,0.07,91.91,"337,500.00","31,019,625.00","31,019,625.00",Industriales,B1HMMS7,US8485741099,New York Stock Exchange Inc.
W,WAYFAIR INC CLASS A,Equity,0.07,165.32,"185,662.00","30,693,641.84","30,693,641.84",Consumo discrecional,BQXZP64,US94419L1017,New York Stock Exchange Inc.
AVY,AVERY DENNISON CORP,Equity,0.07,110.12,"276,795.00","30,480,665.40","30,480,665.40",Materiales,2066408,US0536111091,New York Stock Exchange Inc.
BURL,BURLINGTON STORES INC,Equity,0.07,140.80,"213,741.00","30,094,732.80","30,094,732.80",Consumo discrecional,BF311Y5,US1220171060,New York Stock Exchange Inc.
FFIV,F5 NETWORKS INC,Equity,0.07,153.18,"195,693.00","29,976,253.74","29,976,253.74",Tecnología de la Información,2427599,US3156161024,NASDAQ
DATA,TABLEAU SOFTWARE INC CLASS A,Equity,0.07,130.44,"227,718.00","29,703,535.92","29,703,535.92",Tecnología de la Información,B8DJFL5,US87336U1051,New York Stock Exchange Inc.
PKG,PACKAGING CORP OF AMERICA,Equity,0.07,98.75,"299,761.00","29,601,398.75","29,601,398.75",Materiales,2504566,US6951561090,New York Stock Exchange Inc.
ON,ON SEMICONDUCTOR CORP,Equity,0.07,22.06,"1,336,548.00","29,484,248.88","29,484,248.88",Tecnología de la Información,2583576,US6821891057,NASDAQ
PAYC,PAYCOM SOFTWARE INC,Equity,0.07,183.35,"159,771.00","29,294,012.85","29,294,012.85",Tecnología de la Información,BL95MY0,US70432V1026,New York Stock Exchange Inc.
JBHT,JB HUNT TRANSPORT SERVICES INC,Equity,0.07,104.14,"279,231.00","29,079,116.34","29,079,116.34",Industriales,2445416,US4456581077,NASDAQ
YUM,YUM BRANDS INC,Equity,0.07,98.98,"290,481.00","28,751,809.38","28,751,809.38",Consumo discrecional,2098876,US9884981013,New York Stock Exchange Inc.
FDS,FACTSET RESEARCH SYSTEMS INC,Equity,0.07,236.11,"120,039.00","28,342,408.29","28,342,408.29",Financieros,2329770,US3030751057,New York Stock Exchange Inc.
LYV,LIVE NATION ENTERTAINMENT INC,Equity,0.07,63.56,"445,234.00","28,299,073.04","28,299,073.04",Comunicación,B0T7YX2,US5380341090,New York Stock Exchange Inc.
CGNX,COGNEX CORP,Equity,0.07,53.02,"529,125.00","28,054,207.50","28,054,207.50",Tecnología de la Información,2208288,US1924221039,NASDAQ
ZEN,ZENDESK INC,Equity,0.07,82.96,"338,033.00","28,043,217.68","28,043,217.68",Tecnología de la Información,BMH0MR7,US98936J1016,New York Stock Exchange Inc.
SRPT,SAREPTA THERAPEUTICS INC,Equity,0.07,129.41,"214,189.00","27,718,198.49","27,718,198.49",Cuidado de la Salud,B8DPDT7,US8036071004,NASDAQ
NVR,NVR INC,Equity,0.07,"2,722.77","10,152.00","27,641,561.04","27,641,561.04",Consumo discrecional,2637785,US62944T1051,New York Stock Exchange Inc.
MTN,VAIL RESORTS INC,Equity,0.07,214.38,"128,377.00","27,521,461.26","27,521,461.26",Consumo discrecional,2954194,US91879Q1094,New York Stock Exchange Inc.
EPAM,EPAM SYSTEMS INC,Equity,0.07,168.00,"163,762.00","27,512,016.00","27,512,016.00",Tecnología de la Información,B44Z3T8,US29414B1044,New York Stock Exchange Inc.
SYF,SYNCHRONY FINANCIAL,Equity,0.06,32.84,"835,181.00","27,427,344.04","27,427,344.04",Financieros,BP96PS6,US87165B1035,New York Stock Exchange Inc.
MKTX,MARKETAXESS HOLDINGS INC,Equity,0.06,231.81,"118,185.00","27,396,464.85","27,396,464.85",Financieros,B03Q9D0,US57060D1081,NASDAQ
CE,CELANESE CORP,Equity,0.06,100.37,"271,643.00","27,264,807.91","27,264,807.91",Materiales,B05MZT4,US1508701034,New York Stock Exchange Inc.
COG,CABOT OIL & GAS CORP,Equity,0.06,26.05,"1,035,169.00","26,966,152.45","26,966,152.45",Energía,2162340,US1270971039,New York Stock Exchange Inc.
CMI,CUMMINS INC,Equity,0.06,157.11,"171,552.00","26,952,534.72","26,952,534.72",Industriales,2240202,US2310211063,New York Stock Exchange Inc.
LII,LENNOX INTERNATIONAL INC,Equity,0.06,248.22,"108,467.00","26,923,678.74","26,923,678.74",Industriales,2442053,US5261071071,New York Stock Exchange Inc.
DHI,D R HORTON INC,Equity,0.06,40.80,"649,600.00","26,503,680.00","26,503,680.00",Consumo discrecional,2250687,US23331A1097,New York Stock Exchange Inc.
DAL,DELTA AIR LINES INC,Equity,0.06,50.94,"512,562.00","26,109,908.28","26,109,908.28",Industriales,B1W9D46,US2473617023,New York Stock Exchange Inc.
CERN,CERNER CORP,Equity,0.06,57.14,"455,548.00","26,030,012.72","26,030,012.72",Cuidado de la Salud,2185284,US1567821046,NASDAQ
MAS,MASCO CORP,Equity,0.06,38.91,"663,829.00","25,829,586.39","25,829,586.39",Industriales,2570200,US5745991068,New York Stock Exchange Inc.
SGEN,SEATTLE GENETICS INC,Equity,0.06,73.60,"350,668.00","25,809,164.80","25,809,164.80",Cuidado de la Salud,2738127,US8125781026,NASDAQ
ADS,ALLIANCE DATA SYSTEMS CORP,Equity,0.06,169.69,"151,274.00","25,669,685.06","25,669,685.06",Tecnología de la Información,2762030,US0185811082,New York Stock Exchange Inc.
GGG,GRACO INC,Equity,0.06,47.94,"532,602.00","25,532,939.88","25,532,939.88",Industriales,2380443,US3841091040,New York Stock Exchange Inc.
HAS,HASBRO INC,Equity,0.06,86.51,"290,130.00","25,099,146.30","25,099,146.30",Consumo discrecional,2414580,US4180561072,NASDAQ
CBRE,CBRE GROUP INC CLASS A,Equity,0.06,50.11,"493,457.00","24,727,130.27","24,727,130.27",Bienes Raíces,B6WVMH3,US12504L1098,New York Stock Exchange Inc.
XYL,XYLEM INC,Equity,0.06,76.50,"322,152.00","24,644,628.00","24,644,628.00",Industriales,B3P2CN8,US98419M1009,New York Stock Exchange Inc.
TYL,TYLER TECHNOLOGIES INC,Equity,0.06,201.62,"121,736.00","24,544,412.32","24,544,412.32",Tecnología de la Información,2909644,US9022521051,New York Stock Exchange Inc.
RHI,ROBERT HALF,Equity,0.06,65.34,"373,938.00","24,433,108.92","24,433,108.92",Industriales,2110703,US7703231032,New York Stock Exchange Inc.
HII,HUNTINGTON INGALLS INDUSTRIES INC,Equity,0.06,207.30,"117,451.00","24,347,592.30","24,347,592.30",Industriales,B40SSC9,US4464131063,New York Stock Exchange Inc.
FICO,FAIR ISAAC CORP,Equity,0.06,261.24,"93,101.00","24,321,705.24","24,321,705.24",Tecnología de la Información,2330299,US3032501047,New York Stock Exchange Inc.
GWRE,GUIDEWIRE SOFTWARE INC,Equity,0.06,94.02,"258,557.00","24,309,529.14","24,309,529.14",Tecnología de la Información,B7JYSG3,US40171V1008,New York Stock Exchange Inc.
BKI,BLACK KNIGHT INC,Equity,0.06,52.60,"459,695.00","24,179,957.00","24,179,957.00",Tecnología de la Información,BDG75V1,US09215C1053,New York Stock Exchange Inc.
SAGE,SAGE THERAPEUTICS INC,Equity,0.06,154.81,"155,418.00","24,060,260.58","24,060,260.58",Cuidado de la Salud,BP4GNK9,US78667J1088,NASDAQ
BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,Equity,0.06,56.27,"427,518.00","24,056,437.86","24,056,437.86",Tecnología de la Información,B5367T7,US0995021062,New York Stock Exchange Inc.
APC,ANADARKO PETROLEUM CORP,Equity,0.06,44.25,"540,922.00","23,935,798.50","23,935,798.50",Energía,2032380,US0325111070,New York Stock Exchange Inc.
WEX,WEX INC,Equity,0.06,180.06,"132,889.00","23,927,993.34","23,927,993.34",Tecnología de la Información,B8383P2,US96208T1043,New York Stock Exchange Inc.
CDK,CDK GLOBAL INC,Equity,0.06,57.34,"416,427.00","23,877,924.18","23,877,924.18",Tecnología de la Información,BQXTWQ5,US12508E1010,NASDAQ
NBIX,NEUROCRINE BIOSCIENCES INC,Equity,0.06,82.97,"285,889.00","23,720,210.33","23,720,210.33",Cuidado de la Salud,2623911,US64125C1099,NASDAQ
LEN,LENNAR A CORP,Equity,0.06,48.02,"489,976.00","23,528,647.52","23,528,647.52",Consumo discrecional,2511920,US5260571048,New York Stock Exchange Inc.
MOH,MOLINA HEALTHCARE INC,Equity,0.06,140.13,"167,527.00","23,475,558.51","23,475,558.51",Cuidado de la Salud,2212706,US60855R1005,New York Stock Exchange Inc.
JAZZ,JAZZ PHARMACEUTICALS PLC,Equity,0.06,134.80,"173,668.00","23,410,446.40","23,410,446.40",Cuidado de la Salud,B4Q5ZN4,IE00B4Q5ZN47,NASDAQ
RNG,RINGCENTRAL INC CLASS A,Equity,0.06,106.53,"218,991.00","23,329,111.23","23,329,111.23",Tecnología de la Información,BDZCRX3,US76680R2067,New York Stock Exchange Inc.
